,Agility
14194,68
14195,77
14196,83
14197,67
14198,78
14199,68
14200,77
14201,68
14202,37
14203,49
14204,69
14205,54
14206,34
14207,40
14208,70
14209,84
14210,77
14211,76
14212,35
14213,55
14214,42
14215,55
14216,32
14217,66
14218,37
14219,65
14220,41
14221,64
14222,88
14223,74
14224,35
14225,70
14226,73
14227,53
14228,62
14229,62
14230,85
14231,88
14232,47
14233,43
14234,35
14235,30
14236,61
14237,52
14238,70
14239,94
14240,75
14241,59
14242,70
14243,80
14244,68
14245,65
14246,54
14247,84
14248,71
14249,50
14250,67
14251,31
14252,63
14253,57
14254,69
14255,54
14256,35
14257,72
14258,51
14259,58
14260,55
14261,50
14262,56
14263,58
14264,67
14265,45
14266,57
14267,61
14268,64
14269,41
14270,49
14271,36
14272,70
14273,73
14274,52
14275,76
14276,72
14277,65
14278,31
14279,73
14280,73
14281,59
14282,47
14283,67
14284,83
14285,66
14286,59
14287,60
14288,74
14289,64
14290,61
14291,68
14292,58
14293,73
14294,32
14295,70
14296,75
14297,52
14298,81
14299,72
14300,57
14301,59
14302,63
14303,73
14304,66
14305,77
14306,56
14307,75
14308,73
14309,61
14310,73
14311,81
14312,58
14313,78
14314,80
14315,64
14316,58
14317,77
14318,65
14319,32
14320,70
14321,78
14322,61
14323,63
14324,34
14325,72
14326,60
14327,69
14328,63
14329,59
14330,44
14331,44
14332,83
14333,73
14334,73
14335,72
14336,59
14337,59
14338,52
14339,70
14340,46
14341,50
14342,23
14343,28
14344,37
14345,60
14346,75
14347,52
14348,53
14349,77
14350,51
14351,71
14352,78
14353,71
14354,58
14355,61
14356,58
14357,61
14358,75
14359,58
14360,57
14361,90
14362,51
14363,58
14364,65
14365,21
14366,55
14367,52
14368,65
14369,71
14370,57
14371,67
14372,57
14373,80
14374,31
14375,52
14376,32
14377,75
14378,64
14379,66
14380,51
14381,55
14382,55
14383,55
14384,68
14385,39
14386,41
14387,52
14388,80
14389,59
14390,65
14391,68
14392,49
14393,58
14394,51
14395,41
14396,56
14397,60
14398,54
14399,60
14400,54
14401,57
14402,52
14403,39
14404,77
14405,70
14406,70
14407,63
14408,77
14409,28
14410,91
14411,63
14412,58
14413,78
14414,60
14415,70
14416,85
14417,47
14418,50
14419,37
14420,31
14421,46
14422,64
14423,64
14424,64
14425,58
14426,74
14427,60
14428,80
14429,88
14430,46
14431,53
14432,52
14433,52
14434,42
14435,63
14436,63
14437,32
14438,52
14439,55
14440,77
14441,83
14442,72
14443,64
14444,80
14445,61
14446,32
14447,71
14448,40
14449,59
14450,64
14451,73
14452,62
14453,76
14454,32
14455,49
14456,29
14457,35
14458,60
14459,26
14460,54
14461,48
14462,65
14463,32
14464,55
14465,69
14466,31
14467,76
14468,81
14469,87
14470,58
14471,71
14472,59
14473,38
14474,53
14475,68
14476,70
14477,75
14478,33
14479,62
14480,84
14481,70
14482,81
14483,38
14484,38
14485,36
14486,72
14487,68
14488,57
14489,57
14490,72
14491,61
14492,55
14493,54
14494,33
14495,78
14496,69
14497,71
14498,69
14499,45
14500,55
14501,63
14502,76
14503,46
14504,47
14505,80
14506,58
14507,72
14508,36
14509,87
14510,69
14511,68
14512,48
14513,38
14514,56
14515,30
14516,48
14517,68
14518,72
14519,90
14520,49
14521,65
14522,38
14523,58
14524,67
14525,58
14526,58
14527,70
14528,72
14529,45
14530,57
14531,66
14532,58
14533,28
14534,58
14535,58
14536,16
14537,69
14538,50
14539,38
14540,25
14541,74
14542,34
14543,38
14544,72
14545,83
14546,64
14547,63
14548,61
14549,64
14550,56
14551,76
14552,80
14553,64
14554,63
14555,47
14556,50
14557,55
14558,77
14559,47
14560,50
14561,42
14562,56
14563,66
14564,30
14565,65
14566,55
14567,66
14568,70
14569,53
14570,66
14571,48
14572,57
14573,63
14574,71
14575,73
14576,46
14577,64
14578,63
14579,67
14580,60
14581,65
14582,58
14583,70
14584,77
14585,62
14586,62
14587,58
14588,75
14589,93
14590,71
14591,58
14592,47
14593,64
14594,78
14595,50
14596,70
14597,58
14598,63
14599,59
14600,38
14601,66
14602,61
14603,64
14604,73
14605,70
14606,68
14607,62
14608,64
14609,64
14610,77
14611,54
14612,68
14613,67
14614,76
14615,72
14616,48
14617,78
14618,48
14619,53
14620,41
14621,67
14622,57
14623,66
14624,65
14625,34
14626,34
14627,65
14628,62
14629,70
14630,66
14631,63
14632,73
14633,61
14634,72
14635,65
14636,51
14637,51
14638,47
14639,64
14640,48
14641,73
14642,71
14643,55
14644,42
14645,62
14646,70
14647,52
14648,23
14649,53
14650,71
14651,46
14652,58
14653,73
14654,77
14655,62
14656,56
14657,45
14658,75
14659,71
14660,33
14661,53
14662,59
14663,20
14664,63
14665,47
14666,52
14667,57
14668,57
14669,39
14670,78
14671,66
14672,54
14673,70
14674,62
14675,57
14676,68
14677,75
14678,47
14679,49
14680,80
14681,64
14682,75
14683,60
14684,37
14685,56
14686,52
14687,44
14688,44
14689,60
14690,59
14691,68
14692,51
14693,86
14694,56
14695,66
14696,48
14697,46
14698,53
14699,83
14700,85
14701,53
14702,73
14703,61
14704,54
14705,69
14706,55
14707,59
14708,46
14709,72
14710,61
14711,58
14712,56
14713,49
14714,61
14715,55
14716,76
14717,42
14718,60
14719,57
14720,62
14721,67
14722,66
14723,42
14724,63
14725,48
14726,75
14727,55
14728,80
14729,51
14730,79
14731,70
14732,53
14733,57
14734,69
14735,70
14736,74
14737,68
14738,53
14739,53
14740,72
14741,68
14742,57
14743,72
14744,77
14745,71
14746,43
14747,65
14748,47
14749,39
14750,31
14751,70
14752,68
14753,53
14754,66
14755,37
14756,73
14757,52
14758,64
14759,50
14760,65
14761,65
14762,53
14763,57
14764,50
14765,57
14766,74
14767,50
14768,42
14769,66
14770,45
14771,51
14772,30
14773,80
14774,75
14775,51
14776,68
14777,81
14778,69
14779,46
14780,47
14781,40
14782,39
14783,29
14784,42
14785,63
14786,56
14787,49
14788,79
14789,68
14790,68
14791,72
14792,54
14793,74
14794,62
14795,70
14796,36
14797,57
14798,73
14799,61
14800,73
14801,73
14802,80
14803,64
14804,67
14805,60
14806,41
14807,80
14808,38
14809,57
14810,76
14811,70
14812,60
14813,73
14814,72
14815,56
14816,62
14817,58
14818,53
14819,61
14820,62
14821,78
14822,55
14823,61
14824,46
14825,45
14826,58
14827,53
14828,85
14829,73
14830,66
14831,63
14832,51
14833,38
14834,73
14835,48
14836,37
14837,59
14838,38
14839,58
14840,70
14841,70
14842,65
14843,69
14844,58
14845,72
14846,65
14847,59
14848,70
14849,57
14850,72
14851,63
14852,66
14853,71
14854,57
14855,57
14856,55
14857,85
14858,68
14859,84
14860,78
14861,63
14862,60
14863,84
14864,71
14865,67
14866,68
14867,63
14868,55
14869,47
14870,59
14871,53
14872,51
14873,47
14874,49
14875,65
14876,57
14877,22
14878,61
14879,69
14880,66
14881,75
14882,30
14883,60
14884,55
14885,60
14886,60
14887,45
14888,66
14889,64
14890,69
14891,50
14892,50
14893,52
14894,44
14895,60
14896,72
14897,76
14898,65
14899,35
14900,60
14901,71
14902,36
14903,50
14904,42
14905,63
14906,59
14907,62
14908,63
14909,56
14910,37
14911,26
14912,22
14913,63
14914,80
14915,75
14916,70
14917,56
14918,75
14919,55
14920,75
14921,80
14922,64
14923,78
14924,52
14925,78
14926,48
14927,56
14928,67
14929,62
14930,72
14931,48
14932,64
14933,72
14934,51
14935,53
14936,68
14937,48
14938,63
14939,45
14940,56
14941,79
14942,63
14943,63
14944,59
14945,65
14946,49
14947,58
14948,51
14949,62
14950,51
14951,61
14952,59
14953,49
14954,68
14955,82
14956,32
14957,33
14958,52
14959,71
14960,67
14961,37
14962,65
14963,56
14964,72
14965,69
14966,66
14967,56
14968,44
14969,55
14970,55
14971,73
14972,37
14973,79
14974,61
14975,89
14976,80
14977,75
14978,61
14979,53
14980,64
14981,46
14982,58
14983,30
14984,45
14985,55
14986,59
14987,64
14988,62
14989,49
14990,62
14991,63
14992,68
14993,64
14994,64
14995,54
14996,71
14997,53
14998,60
14999,67
15000,40
15001,35
15002,67
15003,72
15004,70
15005,58
15006,33
15007,84
15008,67
15009,30
15010,60
15011,72
15012,41
15013,39
15014,60
15015,75
15016,59
15017,62
15018,88
15019,42
15020,81
15021,72
15022,63
15023,38
15024,77
15025,64
15026,53
15027,34
15028,66
15029,60
15030,74
15031,32
15032,73
15033,43
15034,57
15035,65
15036,72
15037,74
15038,37
15039,65
15040,41
15041,58
15042,48
15043,55
15044,35
15045,35
15046,28
15047,68
15048,49
15049,40
15050,59
15051,54
15052,76
15053,63
15054,78
15055,66
15056,43
15057,44
15058,38
15059,47
15060,53
15061,67
15062,70
15063,58
15064,58
15065,50
15066,82
15067,57
15068,48
15069,51
15070,79
15071,68
15072,59
15073,57
15074,61
15075,65
15076,73
15077,67
15078,76
15079,71
15080,56
15081,22
15082,49
15083,68
15084,65
15085,27
15086,45
15087,57
15088,67
15089,77
15090,63
15091,54
15092,77
15093,65
15094,34
15095,68
15096,68
15097,84
15098,62
15099,66
15100,43
15101,35
15102,75
15103,61
15104,52
15105,76
15106,53
15107,77
15108,55
15109,65
15110,64
15111,69
15112,56
15113,38
15114,60
15115,66
15116,82
15117,56
15118,58
15119,60
15120,43
15121,70
15122,41
15123,58
15124,34
15125,55
15126,62
15127,48
15128,32
15129,47
15130,52
15131,65
15132,64
15133,35
15134,48
15135,61
15136,57
15137,57
15138,72
15139,70
15140,73
15141,58
15142,75
15143,53
15144,80
15145,75
15146,61
15147,61
15148,43
15149,41
15150,79
15151,52
15152,54
15153,68
15154,79
15155,71
15156,30
15157,45
15158,69
15159,64
15160,61
15161,58
15162,66
15163,66
15164,71
15165,51
15166,71
15167,70
15168,60
15169,61
15170,62
15171,50
15172,85
15173,62
15174,56
15175,37
15176,30
15177,65
15178,58
15179,64
15180,70
15181,68
15182,78
15183,80
15184,57
15185,38
15186,63
15187,77
15188,72
15189,47
15190,66
15191,56
15192,62
15193,51
15194,76
15195,77
15196,42
15197,62
15198,62
15199,65
15200,55
15201,58
15202,54
15203,47
15204,31
15205,68
15206,60
15207,62
15208,63
15209,69
15210,37
15211,56
15212,67
15213,58
15214,70
15215,68
15216,63
15217,81
15218,46
15219,87
15220,55
15221,72
15222,75
15223,49
15224,58
15225,67
15226,60
15227,49
15228,64
15229,80
15230,68
15231,85
15232,54
15233,42
15234,51
15235,49
15236,72
15237,56
15238,63
15239,75
15240,75
15241,67
15242,64
15243,69
15244,38
15245,70
15246,79
15247,60
15248,65
15249,65
15250,71
15251,61
15252,61
15253,56
15254,68
15255,39
15256,42
15257,21
15258,58
15259,48
15260,61
15261,60
15262,65
15263,56
15264,39
15265,57
15266,54
15267,80
15268,38
15269,63
15270,78
15271,59
15272,60
15273,62
15274,36
15275,40
15276,73
15277,63
15278,30
15279,62
15280,58
15281,29
15282,43
15283,41
15284,32
15285,69
15286,46
15287,66
15288,62
15289,60
15290,59
15291,56
15292,48
15293,53
15294,22
15295,47
15296,24
15297,66
15298,57
15299,63
15300,63
15301,77
15302,54
15303,64
15304,55
15305,65
15306,60
15307,42
15308,62
15309,75
15310,67
15311,70
15312,72
15313,43
15314,33
15315,72
15316,77
15317,58
15318,53
15319,57
15320,34
15321,55
15322,70
15323,42
15324,66
15325,74
15326,23
15327,76
15328,40
15329,75
15330,62
15331,50
15332,46
15333,44
15334,59
15335,83
15336,59
15337,59
15338,51
15339,73
15340,82
15341,56
15342,34
15343,67
15344,75
15345,74
15346,79
15347,60
15348,54
15349,79
15350,62
15351,62
15352,79
15353,32
15354,62
15355,76
15356,59
15357,49
15358,65
15359,36
15360,45
15361,47
15362,69
15363,60
15364,69
15365,64
15366,66
15367,79
15368,31
15369,63
15370,63
15371,72
15372,49
15373,51
15374,63
15375,75
15376,57
15377,56
15378,53
15379,62
15380,65
15381,52
15382,58
15383,23
15384,59
15385,71
15386,33
15387,62
15388,48
15389,73
15390,71
15391,58
15392,55
15393,83
15394,35
15395,57
15396,68
15397,79
15398,75
15399,43
15400,71
15401,59
15402,59
15403,28
15404,72
15405,60
15406,64
15407,57
15408,32
15409,59
15410,39
15411,53
15412,73
15413,64
15414,64
15415,62
15416,48
15417,75
15418,63
15419,62
15420,49
15421,74
15422,60
15423,68
15424,59
15425,82
15426,48
15427,63
15428,34
15429,65
15430,65
15431,51
15432,73
15433,58
15434,71
15435,58
15436,46
15437,45
15438,71
15439,58
15440,70
15441,51
15442,72
15443,50
15444,36
15445,72
15446,60
15447,59
15448,66
15449,57
15450,85
15451,42
15452,57
15453,57
15454,59
15455,68
15456,58
15457,75
15458,62
15459,61
15460,72
15461,63
15462,56
15463,68
15464,61
15465,60
15466,68
15467,65
15468,61
15469,43
15470,53
15471,86
15472,74
15473,84
15474,56
15475,57
15476,64
15477,49
15478,67
15479,78
15480,71
15481,79
15482,50
15483,55
15484,69
15485,51
15486,77
15487,65
15488,44
15489,70
15490,57
15491,46
15492,63
15493,55
15494,66
15495,60
15496,61
15497,72
15498,78
15499,34
15500,56
15501,56
15502,75
15503,75
15504,75
15505,70
15506,31
15507,22
15508,65
15509,73
15510,61
15511,69
15512,89
15513,35
15514,62
15515,57
15516,81
15517,39
15518,24
15519,56
15520,59
15521,65
15522,49
15523,66
15524,59
15525,55
15526,73
15527,49
15528,64
15529,51
15530,62
15531,67
15532,34
15533,77
15534,52
15535,80
15536,67
15537,47
15538,73
15539,64
15540,59
15541,61
15542,40
15543,52
15544,40
15545,66
15546,68
15547,50
15548,70
15549,82
15550,55
15551,74
15552,59
15553,37
15554,73
15555,73
15556,53
15557,33
15558,59
15559,63
15560,47
15561,64
15562,77
15563,59
15564,24
15565,34
15566,67
15567,45
15568,53
15569,31
15570,51
15571,54
15572,70
15573,70
15574,64
15575,71
15576,54
15577,59
15578,67
15579,37
15580,49
15581,54
15582,44
15583,79
15584,70
15585,60
15586,71
15587,64
15588,57
15589,63
15590,41
15591,62
15592,58
15593,81
15594,81
15595,62
15596,48
15597,67
15598,55
15599,76
15600,85
15601,43
15602,59
15603,61
15604,59
15605,71
15606,71
15607,28
15608,78
15609,50
15610,58
15611,49
15612,25
15613,75
15614,69
15615,58
15616,79
15617,74
15618,84
15619,77
15620,56
15621,68
15622,68
15623,67
15624,44
15625,63
15626,74
15627,65
15628,65
15629,82
15630,72
15631,70
15632,40
15633,70
15634,60
15635,80
15636,58
15637,42
15638,60
15639,45
15640,92
15641,77
15642,62
15643,62
15644,60
15645,66
15646,60
15647,47
15648,72
15649,77
15650,66
15651,63
15652,77
15653,53
15654,71
15655,73
15656,35
15657,35
15658,60
15659,33
15660,53
15661,69
15662,21
15663,79
15664,55
15665,35
15666,54
15667,28
15668,57
15669,23
15670,68
15671,63
15672,64
15673,52
15674,58
15675,61
15676,40
15677,39
15678,61
15679,74
15680,65
15681,79
15682,57
15683,55
15684,66
15685,59
15686,48
15687,59
15688,68
15689,76
15690,65
15691,35
15692,58
15693,59
15694,48
15695,36
15696,65
15697,62
15698,68
15699,39
15700,70
15701,72
15702,54
15703,74
15704,36
15705,74
15706,58
15707,56
15708,56
15709,58
15710,73
15711,58
15712,63
15713,34
15714,81
15715,66
15716,66
15717,55
15718,63
15719,71
15720,42
15721,59
15722,60
15723,72
15724,78
15725,55
15726,46
15727,67
15728,49
15729,53
15730,63
15731,62
15732,44
15733,39
15734,29
15735,61
15736,77
15737,51
15738,56
15739,50
15740,48
15741,72
15742,61
15743,66
15744,70
15745,59
15746,59
15747,88
15748,57
15749,66
15750,64
15751,47
15752,65
15753,81
15754,78
15755,62
15756,70
15757,51
15758,57
15759,57
15760,76
15761,67
15762,47
15763,86
15764,46
15765,79
15766,67
15767,73
15768,27
15769,72
15770,75
15771,22
15772,59
15773,44
15774,63
15775,57
15776,63
15777,73
15778,84
15779,28
15780,42
15781,78
15782,74
15783,60
15784,57
15785,55
15786,76
15787,70
15788,61
15789,62
15790,54
15791,66
15792,52
15793,55
15794,66
15795,55
15796,33
15797,25
15798,71
15799,50
15800,58
15801,67
15802,47
15803,68
15804,46
15805,57
15806,72
15807,60
15808,69
15809,60
15810,60
15811,53
15812,51
15813,75
15814,44
15815,70
15816,68
15817,57
15818,69
15819,70
15820,33
15821,37
15822,77
15823,69
15824,59
15825,50
15826,77
15827,24
15828,79
15829,62
15830,34
15831,69
15832,80
15833,82
15834,53
15835,64
15836,46
15837,64
15838,66
15839,54
15840,69
15841,73
15842,63
15843,52
15844,77
15845,37
15846,52
15847,65
15848,53
15849,49
15850,68
15851,64
15852,51
15853,54
15854,69
15855,72
15856,61
15857,67
15858,50
15859,62
15860,73
15861,73
15862,53
15863,52
15864,40
15865,51
15866,41
15867,62
15868,64
15869,55
15870,70
15871,66
15872,75
15873,60
15874,50
15875,34
15876,81
15877,73
15878,67
15879,52
15880,58
15881,74
15882,47
15883,68
15884,66
15885,70
15886,61
15887,80
15888,66
15889,38
15890,46
15891,54
15892,42
15893,55
15894,47
15895,59
15896,73
15897,58
15898,69
15899,79
15900,41
15901,67
15902,32
15903,59
15904,60
15905,76
15906,32
15907,74
15908,78
15909,58
15910,31
15911,71
15912,71
15913,68
15914,55
15915,78
15916,51
15917,69
15918,69
15919,57
15920,59
15921,69
15922,79
15923,65
15924,67
15925,68
15926,57
15927,72
15928,55
15929,63
15930,34
15931,49
15932,70
15933,43
15934,64
15935,55
15936,65
15937,64
15938,59
15939,36
15940,71
15941,62
15942,44
15943,66
15944,80
15945,70
15946,41
15947,72
15948,47
15949,62
15950,56
15951,80
15952,66
15953,60
15954,32
15955,26
15956,77
15957,38
15958,59
15959,48
15960,75
15961,80
15962,24
15963,24
15964,53
15965,25
15966,65
15967,80
15968,77
15969,34
15970,47
15971,36
15972,69
15973,75
15974,58
15975,60
15976,55
15977,61
15978,51
15979,62
15980,57
15981,66
15982,58
15983,59
15984,61
15985,51
15986,54
15987,52
15988,76
15989,71
15990,38
15991,34
15992,58
15993,34
15994,53
15995,78
15996,80
15997,54
15998,50
15999,81
16000,58
16001,63
16002,57
16003,43
16004,61
16005,71
16006,26
16007,64
16008,31
16009,22
16010,28
16011,45
16012,41
16013,60
16014,60
16015,56
16016,32
16017,82
16018,76
16019,75
16020,47
16021,26
16022,57
16023,72
16024,61
16025,57
16026,42
16027,72
16028,50
16029,46
16030,40
16031,59
16032,37
16033,89
16034,30
16035,65
16036,60
16037,51
16038,76
16039,72
16040,22
16041,71
16042,32
16043,78
16044,39
16045,65
16046,83
16047,67
16048,35
16049,38
16050,71
16051,70
16052,76
16053,39
16054,45
16055,51
16056,82
16057,35
16058,55
16059,50
16060,62
16061,48
16062,58
16063,67
16064,32
16065,32
16066,60
16067,63
16068,79
16069,48
16070,77
16071,68
16072,55
16073,45
16074,64
16075,78
16076,73
16077,59
16078,67
16079,40
16080,69
16081,60
16082,65
16083,60
16084,19
16085,48
16086,61
16087,32
16088,59
16089,55
16090,22
16091,58
16092,59
16093,38
16094,29
16095,39
16096,63
16097,26
16098,46
16099,60
16100,68
16101,71
16102,60
16103,63
16104,44
16105,46
16106,28
16107,48
16108,67
16109,68
16110,25
16111,34
16112,59
16113,24
16114,53
16115,59
16116,59
16117,51
16118,76
16119,48
16120,34
16121,58
16122,44
16123,62
16124,58
16125,33
16126,38
16127,68
16128,36
16129,49
16130,61
16131,85
16132,54
16133,36
16134,59
16135,53
16136,71
16137,62
16138,46
16139,62
16140,63
16141,51
16142,67
16143,33
16144,68
16145,34
16146,62
16147,56
16148,67
16149,70
16150,74
16151,70
16152,53
16153,76
16154,43
16155,60
16156,52
16157,73
16158,81
16159,51
16160,63
16161,78
16162,75
16163,41
16164,72
16165,62
16166,34
16167,34
16168,41
16169,75
16170,60
16171,52
16172,55
16173,65
16174,76
16175,75
16176,71
16177,67
16178,73
16179,71
16180,65
16181,56
16182,72
16183,59
16184,33
16185,62
16186,56
16187,65
16188,73
16189,62
16190,51
16191,47
16192,48
16193,58
16194,45
16195,36
16196,68
16197,54
16198,49
16199,32
16200,59
16201,92
16202,40
16203,74
16204,21
16205,56
16206,59
16207,78
16208,45
16209,57
16210,37
16211,60
16212,28
16213,48
16214,57
16215,64
16216,57
16217,67
16218,67
16219,65
16220,44
16221,70
16222,77
16223,78
16224,65
16225,27
16226,47
16227,66
16228,38
16229,61
16230,57
16231,77
16232,32
16233,47
16234,50
16235,61
16236,65
16237,70
16238,66
16239,62
16240,57
16241,47
16242,59
16243,51
16244,76
16245,55
16246,68
16247,91
16248,33
16249,68
16250,75
16251,57
16252,57
16253,47
16254,41
16255,62
16256,45
16257,57
16258,78
16259,68
16260,75
16261,69
16262,22
16263,62
16264,70
16265,75
16266,81
16267,61
16268,74
16269,74
16270,32
16271,40
16272,55
16273,50
16274,26
16275,63
16276,66
16277,64
16278,73
16279,33
16280,66
16281,48
16282,75
16283,57
16284,37
16285,74
16286,49
16287,55
16288,73
16289,54
16290,62
16291,37
16292,64
16293,49
16294,58
16295,62
16296,45
16297,68
16298,50
16299,70
16300,59
16301,76
16302,58
16303,53
16304,65
16305,49
16306,58
16307,71
16308,51
16309,74
16310,48
16311,64
16312,72
16313,43
16314,59
16315,72
16316,59
16317,73
16318,43
16319,38
16320,38
16321,28
16322,30
16323,70
16324,51
16325,79
16326,52
16327,65
16328,61
16329,30
16330,46
16331,71
16332,66
16333,29
16334,48
16335,76
16336,57
16337,68
16338,51
16339,54
16340,72
16341,38
16342,66
16343,32
16344,64
16345,51
16346,61
16347,59
16348,76
16349,63
16350,64
16351,39
16352,75
16353,63
16354,57
16355,72
16356,64
16357,74
16358,52
16359,50
16360,54
16361,65
16362,77
16363,38
16364,61
16365,62
16366,83
16367,57
16368,65
16369,34
16370,48
16371,48
16372,61
16373,73
16374,65
16375,49
16376,60
16377,64
16378,52
16379,60
16380,21
16381,55
16382,39
16383,38
16384,46
16385,44
16386,51
16387,32
16388,65
16389,80
16390,68
16391,28
16392,47
16393,46
16394,56
16395,44
16396,53
16397,54
16398,74
16399,66
16400,85
16401,64
16402,60
16403,69
16404,59
16405,80
16406,54
16407,51
16408,73
16409,68
16410,57
16411,72
16412,73
16413,75
16414,70
16415,71
16416,30
16417,56
16418,74
16419,56
16420,39
16421,68
16422,68
16423,23
16424,49
16425,79
16426,67
16427,57
16428,41
16429,59
16430,63
16431,72
16432,67
16433,62
16434,55
16435,51
16436,47
16437,33
16438,67
16439,34
16440,32
16441,78
16442,55
16443,69
16444,64
16445,79
16446,72
16447,65
16448,73
16449,68
16450,61
16451,52
16452,37
16453,73
16454,79
16455,61
16456,71
16457,57
16458,51
16459,61
16460,65
16461,65
16462,67
16463,60
16464,61
16465,57
16466,71
16467,61
16468,63
16469,68
16470,52
16471,60
16472,66
16473,66
16474,72
16475,62
16476,34
16477,68
16478,42
16479,36
16480,68
16481,44
16482,34
16483,24
16484,29
16485,42
16486,63
16487,61
16488,60
16489,45
16490,59
16491,61
16492,65
16493,58
16494,52
16495,30
16496,64
16497,65
16498,74
16499,50
16500,63
16501,68
16502,25
16503,63
16504,54
16505,72
16506,77
16507,29
16508,35
16509,42
16510,73
16511,24
16512,42
16513,84
16514,22
16515,57
16516,70
16517,67
16518,40
16519,40
16520,46
16521,49
16522,66
16523,65
16524,65
16525,32
16526,46
16527,77
16528,20
16529,45
16530,81
16531,28
16532,75
16533,84
16534,66
16535,64
16536,70
16537,27
16538,55
16539,70
16540,78
16541,58
16542,60
16543,33
16544,59
16545,60
16546,60
16547,68
16548,55
16549,90
16550,61
16551,65
16552,45
16553,64
16554,33
16555,69
16556,68
16557,57
16558,60
16559,32
16560,35
16561,47
16562,54
16563,37
16564,57
16565,30
16566,58
16567,57
16568,72
16569,63
16570,66
16571,45
16572,76
16573,70
16574,58
16575,58
16576,44
16577,56
16578,49
16579,62
16580,42
16581,70
16582,24
16583,53
16584,53
16585,43
16586,55
16587,58
16588,70
16589,46
16590,68
16591,46
16592,52
16593,62
16594,50
16595,71
16596,64
16597,76
16598,64
16599,62
16600,58
16601,33
16602,63
16603,72
16604,75
16605,62
16606,77
16607,56
16608,80
16609,31
16610,63
16611,62
16612,59
16613,75
16614,56
16615,74
16616,44
16617,62
16618,28
16619,76
16620,42
16621,29
16622,60
16623,58
16624,52
16625,71
16626,71
16627,79
16628,56
16629,57
16630,55
16631,72
16632,59
16633,72
16634,71
16635,48
16636,44
16637,61
16638,49
16639,48
16640,67
16641,59
16642,58
16643,58
16644,67
16645,71
16646,71
16647,56
16648,70
16649,52
16650,46
16651,80
16652,56
16653,80
16654,58
16655,69
16656,44
16657,67
16658,56
16659,56
16660,57
16661,56
16662,28
16663,57
16664,50
16665,54
16666,84
16667,59
16668,84
16669,55
16670,59
16671,76
16672,59
16673,66
16674,62
16675,57
16676,53
16677,53
16678,59
16679,38
16680,71
16681,59
16682,59
16683,62
16684,63
16685,39
16686,30
16687,62
16688,38
16689,55
16690,61
16691,64
16692,60
16693,39
16694,55
16695,33
16696,79
16697,83
16698,69
16699,71
16700,59
16701,57
16702,70
16703,68
16704,63
16705,85
16706,31
16707,72
16708,31
16709,58
16710,72
16711,54
16712,58
16713,72
16714,50
16715,33
16716,47
16717,62
16718,31
16719,37
16720,22
16721,67
16722,71
16723,70
16724,41
16725,65
16726,56
16727,51
16728,51
16729,21
16730,66
16731,68
16732,59
16733,25
16734,46
16735,39
16736,52
16737,58
16738,61
16739,65
16740,62
16741,76
16742,65
16743,70
16744,51
16745,53
16746,79
16747,65
16748,57
16749,42
16750,67
16751,86
16752,52
16753,58
16754,57
16755,63
16756,53
16757,22
16758,55
16759,51
16760,61
16761,67
16762,77
16763,33
16764,64
16765,35
16766,42
16767,27
16768,73
16769,31
16770,33
16771,57
16772,38
16773,49
16774,47
16775,36
16776,66
16777,41
16778,76
16779,76
16780,76
16781,58
16782,65
16783,57
16784,29
16785,25
16786,45
16787,33
16788,53
16789,54
16790,48
16791,26
16792,34
16793,65
16794,57
16795,53
16796,69
16797,39
16798,27
16799,56
16800,27
16801,73
16802,81
16803,62
16804,65
16805,55
16806,32
16807,70
16808,75
16809,66
16810,74
16811,48
16812,57
16813,75
16814,67
16815,45
16816,56
16817,56
16818,61
16819,63
16820,50
16821,62
16822,59
16823,59
16824,59
16825,56
16826,59
16827,51
16828,66
16829,56
16830,56
16831,50
16832,82
16833,45
16834,60
16835,41
16836,38
16837,50
16838,59
16839,60
16840,76
16841,58
16842,49
16843,54
16844,57
16845,55
16846,28
16847,32
16848,61
16849,28
16850,71
16851,49
16852,59
16853,56
16854,71
16855,60
16856,26
16857,31
16858,34
16859,70
16860,62
16861,76
16862,65
16863,51
16864,32
16865,64
16866,73
16867,59
16868,53
16869,45
16870,54
16871,57
16872,65
16873,68
16874,64
16875,50
16876,77
16877,68
16878,38
16879,32
16880,59
16881,59
16882,66
16883,63
16884,46
16885,45
16886,85
16887,60
16888,50
16889,50
16890,49
16891,62
16892,30
16893,53
16894,68
16895,38
16896,31
16897,68
16898,58
16899,46
16900,56
16901,39
16902,61
16903,68
16904,26
16905,74
16906,34
16907,55
16908,22
16909,62
16910,73
16911,54
16912,45
16913,60
16914,35
16915,28
16916,60
16917,40
16918,61
16919,71
16920,66
16921,79
16922,66
16923,33
16924,45
16925,56
16926,40
16927,51
16928,50
16929,72
16930,64
16931,38
16932,38
16933,77
16934,74
16935,59
16936,57
16937,68
16938,66
16939,38
16940,67
16941,60
16942,53
16943,49
16944,56
16945,44
16946,61
16947,37
16948,76
16949,41
16950,68
16951,38
16952,51
16953,72
16954,68
16955,53
16956,24
16957,73
16958,58
16959,33
16960,68
16961,58
16962,52
16963,63
16964,58
16965,68
16966,45
16967,50
16968,54
16969,34
16970,33
16971,72
16972,62
16973,39
16974,65
16975,80
16976,37
16977,67
16978,44
16979,56
16980,70
16981,55
16982,58
16983,58
16984,61
16985,55
16986,68
16987,62
16988,56
16989,85
16990,29
16991,61
16992,83
